#,"",distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
1912,1911,0.724054,52,26,16.8,3,10.0,74,16.0,30.06,0
1913,1912,0.812424,53,27,14.5,2,10.0,74,18.0,30.05,0
1914,1913,0.593179,53,27,14.5,2,10.0,74,16.0,30.09,0
1915,1914,0.373934,53,27,14.5,1,10.0,71,14.0,30.11,7452
1916,1915,0.154689,53,27,14.5,3,10.0,57,17.0,30.14,28333
1917,1916,0.064555,53,27,14.5,1,10.0,44,18.0,30.13,36400
1918,1917,0.283800,53,27,14.5,1,10.0,49,23.0,30.13,18707
1919,1918,0.503045,53,27,14.5,1,10.0,66,13.0,30.14,1047
1920,1919,0.722290,53,27,14.5,2,10.0,74,11.0,30.17,0
1921,1920,0.810450,54,27,15.2,2,10.0,83,9.0,30.17,0
1922,1921,0.591738,54,27,15.2,2,10.0,83,17.0,30.17,0
1923,1922,0.373026,54,27,15.2,1,10.0,74,16.0,30.18,7393
1924,1923,0.154313,54,27,15.2,1,10.0,55,17.0,30.20,28785
1925,1924,0.064399,54,27,15.2,3,10.0,46,21.0,30.18,34289
1926,1925,0.283111,54,27,15.2,2,10.0,48,16.0,30.17,20125
1927,1926,0.501823,54,27,15.2,2,10.0,66,14.0,30.16,1111
1928,1927,0.720535,54,27,15.2,1,10.0,77,10.0,30.17,0
1929,1928,0.808485,55,27,12.0,1,10.0,77,7.0,30.18,0
1930,1929,0.590303,55,27,12.0,1,10.0,77,10.0,30.15,0
1931,1930,0.372121,55,27,12.0,3,10.0,74,15.0,30.18,4162
1932,1931,0.153939,55,27,12.0,3,10.0,55,13.0,30.19,27741
1933,1932,0.064242,55,27,12.0,3,10.0,44,15.0,30.15,29768
1934,1933,0.282424,55,27,12.0,4,10.0,50,14.0,30.07,13827
1935,1934,0.500606,55,27,12.0,4,10.0,64,20.0,30.10,1109
1936,1935,0.718788,55,27,12.0,4,10.0,53,5.0,30.09,0
1937,1936,0.807506,56,19,8.5,4,10.0,66,8.0,30.10,0
1938,1937,0.589588,56,19,8.5,3,10.0,61,6.0,30.06,0
1939,1938,0.371671,56,19,8.5,3,10.0,59,6.0,30.00,3799
1940,1939,0.153753,56,19,8.5,3,10.0,60,0.0,29.98,12336
1941,1940,0.064165,56,19,8.5,4,10.0,72,0.0,29.96,8841
1942,1941,0.282082,56,19,8.5,4,7.0,93,13.0,29.91,1531
1943,1942,0.500000,56,19,8.5,4,3.0,90,14.0,29.92,0
1944,1943,0.717918,56,19,8.5,4,10.0,90,17.0,29.98,0
1945,1944,0.805556,60,19,11.0,3,10.0,87,10.0,29.97,0
1946,1945,0.588164,60,19,11.0,3,10.0,90,9.0,29.99,0
1947,1946,0.370773,60,19,11.0,4,10.0,81,5.0,30.04,2126
1948,1947,0.153382,60,19,11.0,4,10.0,87,8.0,30.07,5369
1949,1948,0.064010,60,19,11.0,4,10.0,81,20.0,30.08,11213
1950,1949,0.281401,60,19,11.0,4,10.0,75,18.0,30.08,6111
1951,1950,0.498792,60,19,11.0,4,10.0,84,13.0,30.07,111
1952,1951,0.716184,60,19,11.0,3,10.0,84,10.0,30.09,0
1953,1952,0.802647,59,23,9.8,4,10.0,93,10.0,30.13,0
1954,1953,0.586041,59,23,9.8,4,10.0,87,11.0,30.09,0
1955,1954,0.369434,59,23,9.8,4,4.0,93,13.0,30.10,843
1956,1955,0.152828,59,23,9.8,4,10.0,81,15.0,30.13,5395
1957,1956,0.063779,59,23,9.8,4,10.0,75,13.0,30.14,10351
1958,1957,0.280385,59,23,9.8,4,10.0,75,9.0,30.10,11610
1959,1958,0.496992,59,23,9.8,3,10.0,87,6.0,30.08,1086
1960,1959,0.713598,59,23,9.8,2,10.0,96,8.0,30.11,0
1961,1960,0.799520,61,20,8.1,3,10.0,93,7.0,30.08,0
1962,1961,0.583433,61,20,8.1,3,10.0,96,5.0,30.08,0
1963,1962,0.367347,61,20,8.1,4,10.0,90,0.0,30.08,2094
1964,1963,0.151261,61,20,8.1,4,8.0,84,6.0,30.06,16610
1965,1964,0.064826,61,20,8.1,4,10.0,66,13.0,30.04,16895
1966,1965,0.280912,61,20,8.1,3,10.0,73,16.0,30.03,3131
1967,1966,0.496999,61,20,8.1,3,9.0,90,11.0,30.01,404
1968,1967,0.713085,61,20,8.1,4,10.0,93,9.0,30.01,0
1969,1968,0.797605,64,23,7.3,4,8.0,90,8.0,30.01,0
1970,1969,0.582036,64,23,7.3,4,7.0,90,3.0,30.03,0
1971,1970,0.366467,64,23,7.3,4,9.0,90,7.0,30.06,983
1972,1971,0.150898,64,23,7.3,4,10.0,87,0.0,30.09,10119
1973,1972,0.064671,64,23,7.3,3,10.0,68,11.0,30.08,20567
1974,1973,0.280240,64,23,7.3,3,10.0,64,10.0,30.06,9848
1975,1974,0.495808,64,23,7.3,3,10.0,75,6.0,30.07,2021
1976,1975,0.711377,64,23,7.3,4,10.0,90,11.0,30.12,0
1977,1976,0.795699,64,28,10.1,3,10.0,90,10.0,30.11,0
1978,1977,0.580645,64,28,10.1,3,10.0,93,3.0,30.10,0
1979,1978,0.365591,64,28,10.1,3,10.0,90,5.0,30.14,6188
1980,1979,0.150538,64,28,10.1,4,10.0,84,3.0,30.16,19992
1981,1980,0.064516,64,28,10.1,3,10.0,68,11.0,30.14,17727
1982,1981,0.279570,64,28,10.1,3,10.0,71,16.0,30.12,9661
1983,1982,0.494624,64,28,10.1,3,10.0,90,14.0,30.13,907
1984,1983,0.709677,64,28,10.1,4,10.0,90,15.0,30.17,0
1985,1984,0.793802,59,27,16.8,4,7.0,93,17.0,30.16,0
1986,1985,0.579261,59,27,16.8,4,5.0,96,14.0,30.16,0
1987,1986,0.364720,59,27,16.8,1,9.0,90,7.0,30.17,8421
1988,1987,0.150179,59,27,16.8,1,10.0,65,5.0,30.16,30054
1989,1988,0.064362,59,27,16.8,1,10.0,51,22.0,30.15,34480
1990,1989,0.278903,59,27,16.8,1,10.0,52,26.0,30.09,19576
1991,1990,0.493445,59,27,16.8,1,10.0,69,26.0,30.07,1214
1992,1991,0.707986,59,27,16.8,0,10.0,77,17.0,30.08,0
1993,1992,0.791914,61,28,15.3,0,10.0,83,18.0,30.05,0
1994,1993,0.577883,61,28,15.3,0,10.0,86,8.0,30.02,0
1995,1994,0.363853,61,28,15.3,0,10.0,72,0.0,30.03,8482
1996,1995,0.149822,61,28,15.3,0,10.0,54,14.0,30.03,29577
1997,1996,0.064209,61,28,15.3,0,10.0,54,23.0,30.01,33944
1998,1997,0.278240,61,28,15.3,1,10.0,58,25.0,29.95,19863
1999,1998,0.492271,61,28,15.3,1,10.0,69,25.0,29.93,1151
2000,1999,0.706302,61,28,15.3,1,10.0,77,14.0,29.96,0
2001,2000,0.790036,58,28,16.8,0,10.0,83,17.0,29.95,0
2002,2001,0.576512,58,28,16.8,0,10.0,86,8.0,29.94,0
2003,2002,0.362989,58,28,16.8,1,8.0,77,9.0,29.97,8318
2004,2003,0.149466,58,28,16.8,1,10.0,60,15.0,29.98,29580
2005,2004,0.064057,58,28,16.8,2,10.0,58,20.0,29.97,34329
2006,2005,0.277580,58,28,16.8,2,9.0,60,30.0,29.97,19505
2007,2006,0.491103,58,28,16.8,3,9.0,75,24.0,29.96,1229
2008,2007,0.704626,58,28,16.8,2,10.0,80,11.0,29.98,0
2009,2008,0.788166,58,28,15.8,1,10.0,83,7.0,29.97,0
2010,2009,0.575148,58,28,15.8,1,10.0,86,9.0,29.95,0
2011,2010,0.362130,58,28,15.8,2,10.0,75,0.0,29.97,8263
2012,2011,0.149112,58,28,15.8,2,10.0,59,16.0,29.98,29303
2013,2012,0.063905,58,28,15.8,2,10.0,54,21.0,29.96,33627
2014,2013,0.276923,58,28,15.8,1,10.0,58,30.0,29.94,19748
2015,2014,0.489941,58,28,15.8,2,10.0,51,22.0,29.93,1182
2016,2015,0.702959,58,28,15.8,1,10.0,64,10.0,29.98,0
2017,2016,0.786305,57,27,22.1,1,10.0,77,21.0,29.97,0
2018,2017,0.573790,57,27,22.1,1,10.0,80,20.0,29.96,0
2019,2018,0.361275,57,27,22.1,2,10.0,77,14.0,30.01,7837
2020,2019,0.148760,57,27,22.1,3,10.0,65,21.0,30.01,28418
2021,2020,0.063754,57,27,22.1,1,10.0,60,30.0,30.01,34252
2022,2021,0.276269,57,27,22.1,1,10.0,70,30.0,30.00,20301
2023,2022,0.488784,57,27,22.1,3,10.0,86,28.0,30.00,1288
2024,2023,0.701299,57,27,22.1,2,10.0,80,29.0,30.02,0
2025,2024,0.785377,56,27,19.0,3,10.0,83,25.0,30.04,0
2026,2025,0.573113,56,27,19.0,1,10.0,86,13.0,30.05,0
2027,2026,0.360849,56,27,19.0,2,10.0,80,14.0,30.06,8669
2028,2027,0.148585,56,27,19.0,1,10.0,56,15.0,30.07,29737
2029,2028,0.063679,56,27,19.0,2,10.0,48,23.0,30.06,34324
2030,2029,0.275943,56,27,19.0,2,10.0,50,30.0,30.01,20073
2031,2030,0.488208,56,27,19.0,2,10.0,62,25.0,30.02,1278
2032,2031,0.700472,56,27,19.0,0,10.0,74,20.0,30.05,0
2033,2032,0.783529,58,27,16.6,0,10.0,77,22.0,30.04,0
2034,2033,0.571765,58,27,16.6,1,10.0,74,8.0,30.02,0
2035,2034,0.360000,58,27,16.6,3,10.0,49,0.0,30.04,8004
2036,2035,0.148235,58,27,16.6,3,10.0,50,13.0,30.06,29472
2037,2036,0.063529,58,27,16.6,3,10.0,40,24.0,30.07,31009
2038,2037,0.275294,58,27,16.6,3,10.0,43,28.0,30.08,19335
2039,2038,0.487059,58,27,16.6,3,10.0,48,18.0,30.06,1258
2040,2039,0.698824,58,27,16.6,1,10.0,69,26.0,30.11,0
2041,2040,0.781690,60,27,21.5,1,10.0,80,16.0,30.07,0
2042,2041,0.570423,60,27,21.5,2,10.0,86,16.0,30.06,0
2043,2042,0.359155,60,27,21.5,4,4.0,90,21.0,30.09,7791
2044,2043,0.147887,60,27,21.5,2,10.0,72,16.0,30.08,28562
2045,2044,0.063380,60,27,21.5,2,10.0,65,28.0,30.07,32864
2046,2045,0.274648,60,27,21.5,2,10.0,68,30.0,30.02,19321
2047,2046,0.485915,60,27,21.5,4,6.0,90,28.0,30.00,1334
2048,2047,0.697183,60,27,21.5,3,10.0,90,14.0,30.03,0
2049,2048,0.780774,58,29,12.9,4,10.0,96,14.0,30.00,0
2050,2049,0.569754,58,29,12.9,4,10.0,96,6.0,29.97,0
2051,2050,0.358734,58,29,12.9,3,10.0,86,5.0,29.98,5768
2052,2051,0.147714,58,29,12.9,1,10.0,70,14.0,29.96,29303
2053,2052,0.063306,58,29,12.9,2,10.0,65,23.0,29.93,33434
2054,2053,0.274326,58,29,12.9,2,10.0,65,24.0,29.89,19868
2055,2054,0.485346,58,29,12.9,1,10.0,80,18.0,29.88,1344
2056,2055,0.696366,58,29,12.9,0,10.0,77,8.0,29.89,0
2057,2056,0.778947,71,30,6.4,0,10.0,75,3.0,29.86,0
2058,2057,0.568421,71,30,6.4,0,10.0,80,3.0,29.85,0
2059,2058,0.357895,71,30,6.4,1,10.0,73,0.0,29.88,8425
2060,2059,0.147368,71,30,6.4,0,10.0,70,3.0,29.89,28144
2061,2060,0.063158,71,30,6.4,0,10.0,58,3.0,29.86,31322
2062,2061,0.273684,71,30,6.4,1,10.0,37,14.0,29.85,18939
2063,2062,0.484211,71,30,6.4,0,10.0,40,18.0,29.85,1305
2064,2063,0.694737,71,30,6.4,0,10.0,61,0.0,29.88,0
2065,2064,0.777130,74,30,9.0,0,10.0,67,5.0,29.88,0
2066,2065,0.567095,74,30,9.0,0,10.0,65,0.0,29.87,0
2067,2066,0.357060,74,30,9.0,0,10.0,70,0.0,29.89,8363
2068,2067,0.147025,74,30,9.0,0,10.0,58,3.0,29.89,27752
2069,2068,0.063011,74,30,9.0,1,10.0,37,15.0,29.87,32018
2070,2069,0.273046,74,30,9.0,1,10.0,50,22.0,29.87,19428
2071,2070,0.483081,74,30,9.0,2,10.0,65,18.0,29.88,1356
2072,2071,0.693116,74,30,9.0,1,10.0,78,11.0,29.90,0
2073,2072,0.775320,59,29,15.6,1,10.0,90,13.0,29.90,0
2074,2073,0.565774,59,29,15.6,2,10.0,90,10.0,29.87,0
2075,2074,0.356228,59,29,15.6,3,10.0,90,15.0,29.88,2927
2076,2075,0.146682,59,29,15.6,2,10.0,72,18.0,29.90,19620
2077,2076,0.062864,59,29,15.6,3,10.0,63,15.0,29.90,25514
2078,2077,0.272410,59,29,15.6,2,10.0,65,17.0,29.88,14852
2079,2078,0.481956,59,29,15.6,3,10.0,83,20.0,29.91,1378
2080,2079,0.691502,59,29,15.6,2,10.0,90,16.0,29.95,0
2081,2080,0.775320,59,28,14.4,3,10.0,90,11.0,29.94,0
2082,2081,0.565774,59,28,14.4,2,10.0,90,5.0,29.94,0
2083,2082,0.356228,59,28,14.4,3,10.0,80,11.0,29.97,1205
2084,2083,0.146682,59,28,14.4,2,10.0,67,15.0,29.97,24743
2085,2084,0.062864,59,28,14.4,1,10.0,63,23.0,29.95,34177
2086,2085,0.272410,59,28,14.4,1,10.0,60,30.0,29.94,20278
2087,2086,0.481956,59,28,14.4,1,10.0,72,9.0,29.93,1380
2088,2087,0.691502,59,28,14.4,1,10.0,77,10.0,29.95,0
2089,2088,0.773519,57,27,12.3,1,10.0,74,8.0,29.94,0
2090,2089,0.564460,57,27,12.3,2,10.0,77,13.0,29.94,0
2091,2090,0.355401,57,27,12.3,3,10.0,74,9.0,29.97,8628
2092,2091,0.146341,57,27,12.3,2,10.0,56,11.0,29.97,30910
2093,2092,0.062718,57,27,12.3,2,10.0,52,16.0,29.95,35282
2094,2093,0.271777,57,27,12.3,2,10.0,56,17.0,29.92,20973
2095,2094,0.480836,57,27,12.3,2,10.0,75,11.0,29.91,1469
2096,2095,0.689895,57,27,12.3,1,10.0,80,8.0,29.92,0
2097,2096,0.771727,57,30,10.4,0,10.0,83,7.0,29.90,0
2098,2097,0.563152,57,30,10.4,2,10.0,86,6.0,29.90,0
2099,2098,0.354577,57,30,10.4,1,10.0,77,0.0,29.92,8289
2100,2099,0.146002,57,30,10.4,2,10.0,70,5.0,29.93,29847
2101,2100,0.062572,57,30,10.4,2,10.0,56,16.0,29.90,35743
2102,2101,0.271147,57,30,10.4,2,10.0,60,18.0,29.88,21118
2103,2102,0.479722,57,30,10.4,2,9.0,83,20.0,29.89,1514
2104,2103,0.688297,57,30,10.4,1,10.0,83,14.0,29.93,0
2105,2104,0.769942,59,27,10.2,2,10.0,86,5.0,29.91,0
2106,2105,0.561850,59,27,10.2,3,10.0,83,0.0,29.89,0
2107,2106,0.353757,59,27,10.2,3,10.0,77,0.0,29.90,1506
2108,2107,0.145665,59,27,10.2,1,10.0,67,7.0,29.91,19578
2109,2108,0.062428,59,27,10.2,1,10.0,54,21.0,29.89,35635
2110,2109,0.270520,59,27,10.2,2,10.0,65,24.0,29.89,21473
2111,2110,0.478613,59,27,10.2,4,8.0,83,14.0,29.92,1561
2112,2111,0.686705,59,27,10.2,4,10.0,86,13.0,29.94,0
2113,2112,0.770208,53,24,12.7,4,10.0,83,9.0,29.94,0
2114,2113,0.562356,53,24,12.7,4,10.0,86,7.0,29.93,0
2115,2114,0.354503,53,24,12.7,4,10.0,83,9.0,29.96,560
2116,2115,0.146651,53,24,12.7,4,9.0,80,11.0,29.98,5451
2117,2116,0.061201,53,24,12.7,4,9.0,69,17.0,29.97,12583
2118,2117,0.269053,53,24,12.7,4,8.0,77,18.0,29.96,6302
2119,2118,0.476905,53,24,12.7,4,8.0,83,11.0,29.97,524
2120,2119,0.684758,53,24,12.7,4,10.0,83,13.0,30.00,0
2121,2120,0.769319,52,25,13.0,4,10.0,86,10.0,29.99,0
2122,2121,0.561707,52,25,13.0,4,10.0,83,14.0,29.98,0
2123,2122,0.354095,52,25,13.0,4,9.0,86,11.0,30.00,567
2124,2123,0.146482,52,25,13.0,4,10.0,83,13.0,30.03,5246
2125,2124,0.061130,52,25,13.0,4,10.0,77,17.0,30.02,11356
2126,2125,0.268743,52,25,13.0,4,9.0,77,18.0,29.99,9909
2127,2126,0.476355,52,25,13.0,4,8.0,83,14.0,29.99,383
2128,2127,0.683968,52,25,13.0,4,9.0,83,10.0,30.02,0
2129,2128,0.768433,56,28,10.6,4,9.0,86,8.0,30.00,0
2130,2129,0.561060,56,28,10.6,4,9.0,86,7.0,29.97,0
2131,2130,0.353687,56,28,10.6,4,10.0,80,8.0,29.98,2232
2132,2131,0.146313,56,28,10.6,1,10.0,70,9.0,29.96,26571
2133,2132,0.061060,56,28,10.6,1,10.0,63,20.0,29.92,34780
2134,2133,0.268433,56,28,10.6,1,10.0,62,16.0,29.89,20874
2135,2134,0.475806,56,28,10.6,1,10.0,80,10.0,29.89,1576
2136,2135,0.683180,56,28,10.6,2,10.0,80,5.0,29.91,0
2137,2136,0.766667,60,30,10.5,0,10.0,83,7.0,29.89,0
2138,2137,0.559770,60,30,10.5,0,10.0,80,0.0,29.88,0
2139,2138,0.352874,60,30,10.5,1,9.0,78,3.0,29.90,8511
2140,2139,0.145977,60,30,10.5,1,10.0,59,9.0,29.91,29040
2141,2140,0.060920,60,30,10.5,1,10.0,49,20.0,29.88,33746
2142,2141,0.267816,60,30,10.5,2,10.0,51,18.0,29.84,19945
2143,2142,0.474713,60,30,10.5,1,10.0,70,20.0,29.84,1499
2144,2143,0.681609,60,30,10.5,0,10.0,72,10.0,29.85,0
2145,2144,0.765786,60,30,11.4,0,10.0,83,10.0,29.84,0
2146,2145,0.559127,60,30,11.4,1,10.0,86,9.0,29.85,0
2147,2146,0.352468,60,30,11.4,1,10.0,75,0.0,29.89,0
2148,2147,0.145809,60,30,11.4,1,9.0,68,8.0,29.89,15867
2149,2148,0.060850,60,30,11.4,1,9.0,63,17.0,29.86,34371
2150,2149,0.267509,60,30,11.4,1,10.0,65,22.0,29.83,20644
2151,2150,0.474168,60,30,11.4,2,10.0,80,11.0,29.85,1526
2152,2151,0.680827,60,30,11.4,1,10.0,90,11.0,29.89,0
2153,2152,0.764908,61,31,8.0,1,10.0,90,8.0,29.88,0
2154,2153,0.558486,61,31,8.0,4,10.0,90,0.0,29.87,0
2155,2154,0.352064,61,31,8.0,4,9.0,83,0.0,29.91,1338
2156,2155,0.145642,61,31,8.0,1,9.0,75,7.0,29.92,10103
2157,2156,0.060780,61,31,8.0,1,10.0,63,6.0,29.89,24689
2158,2157,0.267202,61,31,8.0,2,10.0,65,16.0,29.88,13726
2159,2158,0.473624,61,31,8.0,2,9.0,80,14.0,29.90,869
2160,2159,0.680046,61,31,8.0,2,10.0,83,10.0,29.94,0
2161,2160,0.764032,62,30,7.2,3,10.0,90,7.0,29.94,0
2162,2161,0.557847,62,30,7.2,4,10.0,90,0.0,29.95,0
2163,2162,0.351661,62,30,7.2,1,10.0,80,0.0,29.98,1778
2164,2163,0.145475,62,30,7.2,1,10.0,70,8.0,30.00,19005
2165,2164,0.060710,62,30,7.2,1,10.0,61,7.0,29.97,31390
2166,2165,0.266896,62,30,7.2,3,10.0,55,14.0,29.96,20067
2167,2166,0.473081,62,30,7.2,3,10.0,67,9.0,29.97,457
2168,2167,0.679267,62,30,7.2,2,10.0,78,6.0,30.02,0
2169,2168,0.762286,61,26,11.2,3,10.0,78,3.0,30.02,0
2170,2169,0.556571,61,26,11.2,4,10.0,80,6.0,30.00,0
2171,2170,0.350857,61,26,11.2,4,10.0,80,6.0,30.02,719
2172,2171,0.145143,61,26,11.2,4,10.0,67,7.0,30.02,10183
2173,2172,0.060571,61,26,11.2,2,10.0,59,16.0,29.98,28028
2174,2173,0.266286,61,26,11.2,2,10.0,63,18.0,29.97,20724
2175,2174,0.472000,61,26,11.2,2,9.0,80,14.0,29.97,2396
2176,2175,0.677714,61,26,11.2,3,10.0,83,15.0,30.00,0
2177,2176,0.761416,58,27,11.8,4,10.0,83,11.0,29.98,0
2178,2177,0.555936,58,27,11.8,4,10.0,90,10.0,29.98,0
2179,2178,0.350457,58,27,11.8,4,10.0,83,7.0,30.00,785
2180,2179,0.144977,58,27,11.8,4,10.0,80,7.0,30.01,7998
2181,2180,0.060502,58,27,11.8,3,10.0,65,14.0,29.95,16263
2182,2181,0.265982,58,27,11.8,3,10.0,70,18.0,29.92,20566
2183,2182,0.471461,58,27,11.8,3,9.0,80,13.0,29.93,1894
2184,2183,0.676941,58,27,11.8,4,10.0,83,10.0,29.95,0
2185,2184,0.761688,59,27,10.9,4,10.0,83,6.0,29.93,0
2186,2185,0.556442,59,27,10.9,4,10.0,83,9.0,29.91,0
2187,2186,0.351197,59,27,10.9,4,9.0,83,11.0,29.93,464
2188,2187,0.145952,59,27,10.9,3,9.0,70,14.0,29.93,6125
2189,2188,0.059293,59,27,10.9,3,10.0,68,15.0,29.93,18736
2190,2189,0.264538,59,27,10.9,3,10.0,70,13.0,29.91,13171
2191,2190,0.469783,59,27,10.9,3,10.0,83,11.0,29.92,339
2192,2191,0.675029,59,27,10.9,4,10.0,90,7.0,29.94,0
2193,2192,0.760820,60,28,12.2,4,10.0,93,10.0,29.93,0
2194,2193,0.555809,60,28,12.2,3,10.0,93,3.0,29.92,0
2195,2194,0.350797,60,28,12.2,3,9.0,86,11.0,29.93,1148
2196,2195,0.145786,60,28,12.2,3,10.0,72,18.0,29.95,9344
2197,2196,0.059226,60,28,12.2,3,10.0,63,17.0,29.94,33753
2198,2197,0.264237,60,28,12.2,3,10.0,65,20.0,29.91,17287
2199,2198,0.469248,60,28,12.2,2,10.0,72,11.0,29.91,1693
2200,2199,0.674260,60,28,12.2,3,10.0,83,16.0,29.90,0
2201,2200,0.760820,61,28,12.9,3,10.0,86,8.0,29.89,0
2202,2201,0.555809,61,28,12.9,3,10.0,80,7.0,29.88,0
2203,2202,0.350797,61,28,12.9,3,10.0,78,9.0,29.90,3419
2204,2203,0.145786,61,28,12.9,3,10.0,54,14.0,29.90,24872
2205,2204,0.059226,61,28,12.9,2,10.0,56,17.0,29.91,34140
2206,2205,0.264237,61,28,12.9,2,10.0,51,18.0,29.88,20355
2207,2206,0.469248,61,28,12.9,3,10.0,75,20.0,29.89,1992
2208,2207,0.674260,61,28,12.9,3,10.0,80,11.0,29.93,0
2209,2208,0.759091,62,27,8.6,4,10.0,78,8.0,29.93,0
2210,2209,0.554545,62,27,8.6,3,10.0,78,5.0,29.93,0
2211,2210,0.350000,62,27,8.6,4,10.0,72,10.0,29.98,204
2212,2211,0.145455,62,27,8.6,3,10.0,60,6.0,29.98,17306
2213,2212,0.059091,62,27,8.6,3,10.0,56,13.0,29.96,29287
2214,2213,0.263636,62,27,8.6,3,10.0,54,15.0,29.92,18577
2215,2214,0.468182,62,27,8.6,3,10.0,72,13.0,29.94,1734
2216,2215,0.672727,62,27,8.6,3,10.0,81,9.0,29.94,0
2217,2216,0.758229,64,26,8.0,4,10.0,81,6.0,29.91,0
2218,2217,0.553916,64,26,8.0,4,10.0,78,6.0,29.88,0
2219,2218,0.349603,64,26,8.0,2,10.0,72,3.0,29.90,7123
2220,2219,0.145289,64,26,8.0,3,10.0,67,7.0,29.94,18124
2221,2220,0.059024,64,26,8.0,3,10.0,51,14.0,29.95,33393
2222,2221,0.263337,64,26,8.0,3,10.0,55,10.0,29.94,21052
2223,2222,0.467650,64,26,8.0,2,10.0,72,11.0,29.95,1731
2224,2223,0.671964,64,26,8.0,3,10.0,78,6.0,29.96,0
2225,2224,0.758229,62,28,10.6,2,10.0,80,0.0,29.93,0
2226,2225,0.553916,62,28,10.6,2,10.0,80,0.0,29.93,0
2227,2226,0.349603,62,28,10.6,3,10.0,78,8.0,29.95,6887
2228,2227,0.145289,62,28,10.6,3,10.0,63,14.0,29.96,30094
2229,2228,0.059024,62,28,10.6,2,10.0,55,14.0,29.95,35474
2230,2229,0.263337,62,28,10.6,2,10.0,59,18.0,29.94,20959
2231,2230,0.467650,62,28,10.6,2,10.0,65,16.0,29.95,1672
2232,2231,0.671964,62,28,10.6,2,10.0,81,9.0,29.96,0
2233,2232,0.758503,63,27,16.0,1,10.0,78,11.0,29.94,0
2234,2233,0.554422,63,27,16.0,2,10.0,78,10.0,29.95,0
2235,2234,0.350340,63,27,16.0,2,10.0,67,16.0,29.97,2729
2236,2235,0.146259,63,27,16.0,2,10.0,61,17.0,29.98,29291
2237,2236,0.057823,63,27,16.0,1,10.0,55,21.0,29.96,34710
2238,2237,0.261905,63,27,16.0,2,10.0,53,24.0,29.94,21273
2239,2238,0.465986,63,27,16.0,1,10.0,72,16.0,29.90,1748
2240,2239,0.670068,63,27,16.0,1,10.0,78,14.0,29.93,0
2241,2240,0.758503,61,26,14.2,2,10.0,78,11.0,29.90,0
2242,2241,0.554422,61,26,14.2,4,10.0,75,8.0,29.88,0
2243,2242,0.350340,61,26,14.2,4,10.0,69,15.0,29.90,2755
2244,2243,0.146259,61,26,14.2,3,10.0,62,14.0,29.92,21473
2245,2244,0.057823,61,26,14.2,2,10.0,58,18.0,29.90,36368
2246,2245,0.261905,61,26,14.2,3,10.0,67,18.0,29.88,22558
2247,2246,0.465986,61,26,14.2,3,10.0,70,13.0,29.87,1922
2248,2247,0.670068,61,26,14.2,4,10.0,75,13.0,29.89,0
2249,2248,0.756787,62,26,11.2,4,10.0,78,7.0,29.88,0
2250,2249,0.553167,62,26,11.2,4,10.0,72,11.0,29.89,0
2251,2250,0.349548,62,26,11.2,4,10.0,87,8.0,29.91,2579
2252,2251,0.145928,62,26,11.2,4,10.0,70,13.0,29.93,11212
2253,2252,0.057692,62,26,11.2,3,10.0,65,14.0,29.93,29746
2254,2253,0.261312,62,26,11.2,3,10.0,61,16.0,29.92,13720
2255,2254,0.464932,62,26,11.2,4,10.0,81,9.0,29.93,317
2256,2255,0.668552,62,26,11.2,4,10.0,78,10.0,29.94,0
2257,2256,0.756787,62,26,10.5,4,10.0,81,8.0,29.94,0
2258,2257,0.553167,62,26,10.5,4,10.0,90,7.0,29.93,0
2259,2258,0.349548,62,26,10.5,4,10.0,90,7.0,29.95,6294
2260,2259,0.145928,62,26,10.5,4,8.0,73,14.0,29.96,11037
2261,2260,0.057692,62,26,10.5,4,10.0,63,9.0,29.97,25956
2262,2261,0.261312,62,26,10.5,3,10.0,61,13.0,29.95,19602
2263,2262,0.464932,62,26,10.5,4,10.0,72,14.0,29.96,1858
2264,2263,0.668552,62,26,10.5,4,10.0,75,11.0,29.99,0
2265,2264,0.755932,63,26,16.3,4,10.0,75,14.0,29.96,0
2266,2265,0.552542,63,26,16.3,4,10.0,78,10.0,29.94,0
2267,2266,0.349153,63,26,16.3,4,10.0,81,16.0,29.96,1755
2268,2267,0.145763,63,26,16.3,4,9.0,70,14.0,29.99,10910
2269,2268,0.057627,63,26,16.3,2,10.0,57,25.0,29.98,33064
2270,2269,0.261017,63,26,16.3,2,10.0,57,22.0,29.95,21537
2271,2270,0.464407,63,26,16.3,3,10.0,75,21.0,29.95,1956
2272,2271,0.667797,63,26,16.3,2,10.0,81,15.0,29.96,0
2273,2272,0.757062,62,26,14.0,3,10.0,81,9.0,29.95,0
2274,2273,0.553672,62,26,14.0,3,10.0,80,15.0,29.92,0
2275,2274,0.350282,62,26,14.0,4,10.0,75,10.0,29.94,4016
2276,2275,0.146893,62,26,14.0,4,10.0,75,14.0,29.96,17168
2277,2276,0.056497,62,26,14.0,3,10.0,59,20.0,29.95,29393
2278,2277,0.259887,62,26,14.0,4,10.0,65,14.0,29.93,17765
2279,2278,0.463277,62,26,14.0,3,10.0,72,14.0,29.92,1888
2280,2279,0.666667,62,26,14.0,4,10.0,78,8.0,29.94,0
2281,2280,0.756208,64,26,10.1,4,10.0,78,8.0,29.93,0
